topic_code,type,title,provider,url,duration,notes,is_primary,rank,pace,lod,breadth,dok,wida,visuals,series,prereq
2.4c,video,Alkali Metals Noble Gases Halogens - Element Families,Crash Course,https://www.youtube.com/watch?v=0RRVV4Diomg,,,,,,,,,,,Crash Course Chemistry,
2.5a,video,Finding Valence Electrons from Group Number,Tyler DeWitt,https://www.youtube.com/watch?v=1TZA171yxY0,,,,,,,,,,,Tyler DeWitt Chemistry,
2.5b,video,Lewis Dot Structures,Professor Dave Explains,https://www.youtube.com/watch?v=USxNjHa1dKA,,,,,,,,,,,,
2.6,video,Atomic Radius - Periodic Table Trends,Professor Dave Explains,https://www.youtube.com/watch?v=h-bScuXFDJI,,,,,,,,,,,,
2.7a,video,Reactivity Trends of Metals,Professor Dave Explains,https://www.youtube.com/watch?v=h-bScuXFDJI,,,,,,,,,,,,
2.7b,video,Reactivity Trends of Nonmetals - Halogens,Professor Dave Explains,https://www.youtube.com/watch?v=h-bScuXFDJI,,,,,,,,,,,,
3.1,video,The Octet Rule - Why Atoms Bond,Professor Dave Explains,https://www.youtube.com/watch?v=Gg-rIKFdwpc,,,,,,,,,,,,
3.2a,video,Cations and Anions Explained,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=3Owj1VeDVRI,,,,,,,,,,,,
3.4,video,Covalent vs Ionic vs Polar Covalent Bonds,Professor Dave Explains,https://www.youtube.com/watch?v=Gg-rIKFdwpc,,,,,,,,,,,,
3.2b,video,Anions - Gaining Electrons,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=3Owj1VeDVRI,,,,,,,,,,,,
3.5,video,Lewis Structures Tutorial,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=USxNjHa1dKA,,,,,,,,,,,,
3.6,video,VSEPR Theory and Molecular Geometry,Professor Dave Explains,https://www.youtube.com/watch?v=0RRoTIaGlhk,,,,,,,,,,,,
3.7a,video,Electronegativity and Bond Polarity,Professor Dave Explains,https://www.youtube.com/watch?v=Gg-rIKFdwpc,,,,,,,,,,,,
3.7b,video,Polar and Nonpolar Molecules,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=q3g3jsmCOUc,,,,,,,,,,,,
4.1b,video,Writing Formulas for Binary Ionic Compounds,Tyler DeWitt,https://www.youtube.com/watch?v=URc75hoKGLY,,,,,,,,,,,Tyler DeWitt Chemistry,
4.2,video,Naming Ionic Compounds,Professor Dave Explains,https://www.youtube.com/watch?v=Egl3CNcLqMM,,,,,,,,,,,,
4.5,video,Naming Compounds with Polyatomic Ions,Tyler DeWitt,https://www.youtube.com/watch?v=p9iQ5Qn42DM,,,,,,,,,,,Tyler DeWitt Chemistry,
4.6,video,Naming Covalent Compounds with Prefixes,Tyler DeWitt,https://www.youtube.com/watch?v=c2F3v3UPa2M,,,,,,,,,,,Tyler DeWitt Chemistry,
4.7b,video,Naming Acids,Tyler DeWitt,https://www.youtube.com/watch?v=iZ-Qk1yDgQ4,,,,,,,,,,,Tyler DeWitt Chemistry,
5.1a,video,Evidence of Chemical Reactions,Tyler DeWitt,https://www.youtube.com/watch?v=7QfOZ9YMMNI,,,,,,,,,,,Tyler DeWitt Chemistry,
5.1b,video,Chemical vs Physical Changes,Tyler DeWitt,https://www.youtube.com/watch?v=REFEsvT1cP4,,,,,,,,,,,Tyler DeWitt Chemistry,
5.2,video,Writing Chemical Equations,Professor Dave Explains,https://www.youtube.com/watch?v=eNsVaUCzvLA,,,,,,,,,,,,
5.3a,video,Law of Conservation of Mass,Professor Dave Explains,https://www.youtube.com/watch?v=eNsVaUCzvLA,,,,,,,,,,,,
5.3b,video,Balancing Chemical Equations,Tyler DeWitt,https://www.youtube.com/watch?v=1yJRYFIizCg,,,,,,,,,,,Tyler DeWitt Chemistry,
5.4a,video,Types of Chemical Reactions - Synthesis,Tyler DeWitt,https://www.youtube.com/watch?v=OW3cBRM-bR4,,,,,,,,,,,Tyler DeWitt Chemistry,
5.4b,video,Decomposition Reactions,Tyler DeWitt,https://www.youtube.com/watch?v=OW3cBRM-bR4,,,,,,,,,,,Tyler DeWitt Chemistry,
5.5a,video,Single Replacement Reactions,Tyler DeWitt,https://www.youtube.com/watch?v=OW3cBRM-bR4,,,,,,,,,,,Tyler DeWitt Chemistry,
5.5b,video,Double Replacement Reactions,Tyler DeWitt,https://www.youtube.com/watch?v=OW3cBRM-bR4,,,,,,,,,,,Tyler DeWitt Chemistry,
5.6,video,Combustion Reactions,Tyler DeWitt,https://www.youtube.com/watch?v=OW3cBRM-bR4,,,,,,,,,,,Tyler DeWitt Chemistry,
5.7a,video,Exothermic vs Endothermic Reactions,Tyler DeWitt,https://www.youtube.com/watch?v=ByB6RBbOT4A,,,,,,,,,,,Tyler DeWitt Chemistry,
5.7b,video,Endothermic and Exothermic Reactions,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=z0_GxSKrmFk,,,,,,,,,,,,
5.8a,video,Factors Affecting Reaction Rate,Professor Dave Explains,https://www.youtube.com/watch?v=OttRV5ykP7A,,,,,,,,,,,,
5.8b,video,Collision Theory,Professor Dave Explains,https://www.youtube.com/watch?v=OttRV5ykP7A,,,,,,,,,,,,
6.1a,video,The Mole - Chemistry,Tyler DeWitt,https://www.youtube.com/watch?v=TEl4jeETVmg,,,,,,,,,,,Tyler DeWitt Chemistry,
6.1b,video,Avogadros Number Explained,Tyler DeWitt,https://www.youtube.com/watch?v=TEl4jeETVmg,,,,,,,,,,,Tyler DeWitt Chemistry,
6.2a,video,Molar Mass,Tyler DeWitt,https://www.youtube.com/watch?v=F0OLOJ59bLY,,,,,,,,,,,Tyler DeWitt Chemistry,
6.2b,video,Calculating Molar Mass from the Periodic Table,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=F0OLOJ59bLY,,,,,,,,,,,,
6.3a,video,Converting Moles to Particles,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=_YDh97AF3D8,,,,,,,,,,,,
6.4a,video,Converting Moles to Grams and Grams to Moles,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=_YDh97AF3D8,,,,,,,,,,,,
6.4b,video,Grams to Moles Conversion,Tyler DeWitt,https://www.youtube.com/watch?v=F0OLOJ59bLY,,,,,,,,,,,Tyler DeWitt Chemistry,
6.6a,video,Mole Ratios from Balanced Equations,Professor Dave Explains,https://www.youtube.com/watch?v=eNsVaUCzvLA,,,,,,,,,,,,
6.8b,video,Mass to Mass Stoichiometry,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=UL1jmJaUkaQ,,,,,,,,,,,,
6.10b,video,Percent Yield Calculations,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=HmDm1qpNUD0,,,,,,,,,,,,
7.1,video,Properties of Gases,Professor Dave Explains,https://www.youtube.com/watch?v=BxUS1K7mPQk,,,,,,,,,,,,
7.4,video,Boyles Law - Gas Laws,Tyler DeWitt,https://www.youtube.com/watch?v=N_IA_-kFnNU,,,,,,,,,,,Tyler DeWitt Chemistry,
7.5,video,Charles Law - Gas Laws,Tyler DeWitt,https://www.youtube.com/watch?v=N_IA_-kFnNU,,,,,,,,,,,Tyler DeWitt Chemistry,
7.6,video,Gay-Lussacs Law,Tyler DeWitt,https://www.youtube.com/watch?v=N_IA_-kFnNU,,,,,,,,,,,Tyler DeWitt Chemistry,
7.7,video,Combined Gas Law,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=BxUS1K7mPQk,,,,,,,,,,,,
7.8b,video,Ideal Gas Law Problems: Crash Course Chemistry #13,Crash Course,https://www.youtube.com/watch?v=GwoX_BemwHs,,,,,,,,,,,Crash Course Chemistry,
8.1a,video,Solutions Suspensions and Colloids,Professor Dave Explains,https://www.youtube.com/watch?v=XEAiLm2zuvc,,,,,,,,,,,,
8.3,video,Solubility and Saturation,Professor Dave Explains,https://www.youtube.com/watch?v=XEAiLm2zuvc,,,,,,,,,,,,
8.5b,video,Molarity - Calculating Concentration,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=TSz1H3nPkw0,,,,,,,,,,,,
8.6,video,Dilution Problems M1V1=M2V2,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=TSz1H3nPkw0,,,,,,,,,,,,
9.1a,video,Acids and Bases Introduction,Tyler DeWitt,https://www.youtube.com/watch?v=ANi709MYnWg,,,,,,,,,,,Tyler DeWitt Chemistry,
9.3,video,The pH Scale,Tyler DeWitt,https://www.youtube.com/watch?v=LS67vS10O5Y,,,,,,,,,,,Tyler DeWitt Chemistry,
9.5,video,Strong vs Weak Acids and Bases,Professor Dave Explains,https://www.youtube.com/watch?v=ANi709MYnWg,,,,,,,,,,,,
9.6,video,Neutralization Reactions,Professor Dave Explains,https://www.youtube.com/watch?v=ANi709MYnWg,,,,,,,,,,,,
9.7a,video,What is a Titration,Tyler DeWitt,https://www.youtube.com/watch?v=LS67vS10O5Y,,,,,,,,,,,Tyler DeWitt Chemistry,
10.5,video,Calorimetry q=mcDeltaT,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=JuWtBR-rDQk,,,,,,,,,,,,
10.6,video,Hess Law,Professor Dave Explains,https://www.youtube.com/watch?v=SV7U4yAXL5I,,,,,,,,,,,,
10.7a,video,Heating Curves and Phase Changes,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=GwoX_BemwHs,,,,,,,,,,,,
10.2,video,Endothermic vs Exothermic Review,Crash Course,https://www.youtube.com/watch?v=GqtUWyDR1fg,,,,,,,,,,,Crash Course Chemistry,
7.2a,video,Measuring Gas Pressure,The Organic Chemistry Tutor,https://www.youtube.com/watch?v=BxUS1K7mPQk,,,,,,,,,,,,
7.3,video,Kinetic Molecular Theory,Bozeman Science,https://www.youtube.com/watch?v=Oj2pvbNlPFw,,,,,,,,,,,Bozeman Science,
8.1b,video,Colloids and Tyndall Effect,Professor Dave Explains,https://www.youtube.com/watch?v=XEAiLm2zuvc,,,,,,,,,,,,
8.4a,video,Temperature and Solubility,Bozeman Science,https://www.youtube.com/watch?v=Oj2pvbNlPFw,,,,,,,,,,,Bozeman Science,
9.2a,video,Arrhenius Definition of Acids and Bases,Professor Dave Explains,https://www.youtube.com/watch?v=ANi709MYnWg,,,,,,,,,,,,
9.2b,video,Bronsted-Lowry Acids and Bases,Professor Dave Explains,https://www.youtube.com/watch?v=ANi709MYnWg,,,,,,,,,,,,
10.8,video,Energy in Everyday Life,Crash Course,https://www.youtube.com/watch?v=GqtUWyDR1fg,,,,,,,,,,,Crash Course Chemistry,
2.1a,audio,CHEM 100: Atomic Structure Lecture,Dr. Divine Dugah,https://podcasts.apple.com/us/podcast/chem-100-principles-of-chemistry/id605371885,,Not ELL-friendly,,,,,,,,,,
3.3,audio,CHEM 100: Chemical Bonding Lecture,Dr. Divine Dugah,https://podcasts.apple.com/us/podcast/chem-100-principles-of-chemistry/id605371885,,Not ELL-friendly,,,,,,,,,,
5.3b,audio,CHEM 100: Chemical Reactions Lecture,Dr. Divine Dugah,https://podcasts.apple.com/us/podcast/chem-100-principles-of-chemistry/id605371885,,Not ELL-friendly,,,,,,,,,,
6.1a,audio,CHEM 100: Stoichiometry Lecture,Dr. Divine Dugah,https://podcasts.apple.com/us/podcast/chem-100-principles-of-chemistry/id605371885,,Not ELL-friendly,,,,,,,,,,
9.3,audio,CHEM 100: Acids and Bases Lecture,Dr. Divine Dugah,https://podcasts.apple.com/us/podcast/chem-100-principles-of-chemistry/id605371885,,Not ELL-friendly,,,,,,,,,,
2.1a,audio,Chemistry Matters: Atomic Structure,Georgia Public Broadcasting,https://www.gpb.org/chemistry-matters,,,,,,,,,,,,
3.3,audio,Chemistry Matters: Chemical Bonds,Georgia Public Broadcasting,https://www.gpb.org/chemistry-matters,,,,,,,,,,,,
5.1a,audio,Chemistry Matters: Chemical Reactions,Georgia Public Broadcasting,https://www.gpb.org/chemistry-matters,,,,,,,,,,,,
2.4a,audio,Chemistry Matters: Periodic Table,Georgia Public Broadcasting,https://www.gpb.org/chemistry-matters,,,,,,,,,,,,
8.2,audio,Chemistry Matters: Solutions,Georgia Public Broadcasting,https://www.gpb.org/chemistry-matters,,,,,,,,,,,,
1.1,audio,Confident Chemistry Teacher: Introduction Unit,Confident Chemistry Teacher Podcast,https://podcasts.apple.com/us/podcast/the-confident-chemistry-teacher/id1825502546,,,,,,,,,,,,
2.3a,audio,Confident Chemistry Teacher: Electrons Unit,Confident Chemistry Teacher Podcast,https://podcasts.apple.com/us/podcast/the-confident-chemistry-teacher/id1825502546,,,,,,,,,,,,
4.2,audio,Confident Chemistry Teacher: Nomenclature Unit,Confident Chemistry Teacher Podcast,https://podcasts.apple.com/us/podcast/the-confident-chemistry-teacher/id1825502546,,,,,,,,,,,,
9.6,audio,Chemistry Matters: Acids and Bases,Georgia Public Broadcasting,https://www.gpb.org/chemistry-matters,,,,,,,,,,,,
10.1a,audio,Chemistry Matters: Energy and Heat,Georgia Public Broadcasting,https://www.gpb.org/chemistry-matters,,,,,,,,,,,,
7.4,audio,Chemistry Matters: Gas Laws,Georgia Public Broadcasting,https://www.gpb.org/chemistry-matters,,,,,,,,,,,,
6.7,audio,Chemistry Matters: Stoichiometry,Georgia Public Broadcasting,https://www.gpb.org/chemistry-matters,,,,,,,,,,,,
4.6,audio,CHEM 100: Chemical Nomenclature,Dr. Divine Dugah,https://podcasts.apple.com/us/podcast/chem-100-principles-of-chemistry/id605371885,,Not ELL-friendly,,,,,,,,,,
8.5b,audio,CHEM 100: Solutions and Molarity,Dr. Divine Dugah,https://podcasts.apple.com/us/podcast/chem-100-principles-of-chemistry/id605371885,,Not ELL-friendly,,,,,,,,,,
1.4,audio,Chemistry Matters: Matter and Its Properties,Georgia Public Broadcasting,https://www.gpb.org/chemistry-matters,,,,,,,,,,,,
6.7,worksheet,Stoichiometry Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets/stoichiometry-worksheets,,,,,,,,,,,,
7.9,worksheet,Gas Stoichiometry Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets/gas-stoichiometry-worksheets,,,,,,,,,,,,
6.8a,worksheet,Mass to Mole Stoichiometry Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets/mass-to-mole-stoichiometry-worksheets,,,,,,,,,,,,
6.7,worksheet,Mole to Mole Stoichiometry Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets/mole-to-mole-stoichiometry-worksheets,,,,,,,,,,,,
1.2,worksheet,Lab Safety Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
2.4a,worksheet,Periodic Table Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
9.3,worksheet,Acids and Bases Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
4.2,worksheet,Naming Compounds Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
7.4,worksheet,Gas Laws Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
10.5,worksheet,Calorimetry Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
6.1a,worksheet,Mole Concept Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
8.5b,worksheet,Molarity Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
6.9a,worksheet,Limiting Reactant Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
6.10b,worksheet,Percent Yield Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
2.2c,worksheet,Isotopes Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
2.3a,worksheet,Electron Configuration Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
3.6,worksheet,VSEPR and Molecular Geometry Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
5.3b,worksheet,Balancing Equations Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
3.5,worksheet,Lewis Structure Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
9.7a,worksheet,Titration Worksheets,Chemistry Learner,https://www.chemistrylearner.com/worksheets,,,,,,,,,,,,
5.3b,game,Balancing Chemical Equations Game,SciChamp,https://scichamp.com/balancing-chemical-equations-game/,,,,,,,,,,,,
5.3b,game,Balancing Act - Element Balancing Game,Jefferson Lab,https://education.jlab.org/elementbalancing/,,,,,,,,,,,,
5.3b,game,Balancing Equations - Legends of Learning,Legends of Learning,https://app.legendsoflearning.com/assignments/e31c5825/balancing-equations-legends-of-learning,,Access: freemium,,,,,,,,,,
2.1a,game,Concept Builder: Atom Builder,The Physics Classroom,https://www.physicsclassroom.com/concept-builder,,,,,,,,,,,,
4.2,game,Concept Builder: Compounds Names and Formulas,The Physics Classroom,https://www.physicsclassroom.com/concept-builder,,,,,,,,,,,,
6.1a,game,Concept Builder: Mole,The Physics Classroom,https://www.physicsclassroom.com/concept-builder,,,,,,,,,,,,
3.6,game,Concept Builder: Molecular Shape,The Physics Classroom,https://www.physicsclassroom.com/concept-builder,,,,,,,,,,,,
3.3,game,Concept Builder: Chemical Bonding,The Physics Classroom,https://www.physicsclassroom.com/concept-builder,,,,,,,,,,,,
3.4,simulation,Build a Molecule,PhET,https://phet.colorado.edu/en/simulations/build-a-molecule,,,,,,,,,,,PhET Simulations,
3.2a,simulation,Coulombs Law,PhET,https://phet.colorado.edu/en/simulations/coulombs-law,,,,,,,,,,,PhET Simulations,
2.1a,simulation,Build an Atom,PhET,https://phet.colorado.edu/en/simulations/build-an-atom,,,,,,,,,,,PhET Simulations,
1.4,simulation,States of Matter,PhET,https://phet.colorado.edu/en/simulations/states-of-matter,,,,,,,,,,,PhET Simulations,
7.4,simulation,Gas Properties,PhET,https://phet.colorado.edu/en/simulations/gas-properties,,,,,,,,,,,PhET Simulations,
3.7a,simulation,Molecule Polarity,PhET,https://phet.colorado.edu/en/simulations/molecule-polarity,,,,,,,,,,,PhET Simulations,
9.3,simulation,pH Scale Basics,PhET,https://phet.colorado.edu/en/simulations/ph-scale-basics,,,,,,,,,,,PhET Simulations,
6.2b,reading,CK-12: Calculating Molar Mass,CK-12,https://www.ck12.org/c/chemistry/molar-mass/,,,,,,,,,,,CK-12 FlexBooks,
6.3a,reading,CK-12: Mole Conversions,CK-12,https://www.ck12.org/c/chemistry/mole-conversions/,,,,,,,,,,,CK-12 FlexBooks,
6.4a,reading,CK-12: Mole to Mass Conversions,CK-12,https://www.ck12.org/c/chemistry/mole-conversions/,,,,,,,,,,,CK-12 FlexBooks,
6.4b,reading,CK-12: Mass to Mole Conversions,CK-12,https://www.ck12.org/c/chemistry/mole-conversions/,,,,,,,,,,,CK-12 FlexBooks,
6.6a,reading,CK-12: Mole Ratios,CK-12,https://www.ck12.org/c/chemistry/mole-ratios/,,,,,,,,,,,CK-12 FlexBooks,
6.8b,reading,CK-12: Mass-to-Mass Stoichiometry,CK-12,https://www.ck12.org/c/chemistry/stoichiometry/,,,,,,,,,,,CK-12 FlexBooks,
7.2a,reading,CK-12: Gas Pressure,CK-12,https://www.ck12.org/c/chemistry/gas-pressure/,,,,,,,,,,,CK-12 FlexBooks,
7.6,reading,CK-12: Gay-Lussacs Law,CK-12,https://www.ck12.org/c/chemistry/gay-lussacs-law/,,,,,,,,,,,CK-12 FlexBooks,
7.7,reading,CK-12: Combined Gas Law,CK-12,https://www.ck12.org/c/chemistry/combined-gas-law/,,,,,,,,,,,CK-12 FlexBooks,
8.1a,reading,CK-12: Solutions and Suspensions,CK-12,https://www.ck12.org/c/chemistry/solutions/,,,,,,,,,,,CK-12 FlexBooks,
8.4a,reading,CK-12: Temperature and Solubility,CK-12,https://www.ck12.org/c/chemistry/solubility/,,,,,,,,,,,CK-12 FlexBooks,
8.6,reading,CK-12: Dilution,CK-12,https://www.ck12.org/c/chemistry/dilution/,,,,,,,,,,,CK-12 FlexBooks,
9.2a,reading,CK-12: Arrhenius Acids and Bases,CK-12,https://www.ck12.org/c/chemistry/arrhenius-acids-and-bases/,,,,,,,,,,,CK-12 FlexBooks,
9.2b,reading,CK-12: Bronsted-Lowry Acids and Bases,CK-12,https://www.ck12.org/c/chemistry/bronsted-lowry-acids-and-bases/,,,,,,,,,,,CK-12 FlexBooks,
9.4a,reading,CK-12: Calculating pH,CK-12,https://www.ck12.org/c/chemistry/ph/,,,,,,,,,,,CK-12 FlexBooks,
9.8,reading,CK-12: Buffers,CK-12,https://www.ck12.org/c/chemistry/buffers/,,,,,,,,,,,CK-12 FlexBooks,
10.2,reading,CK-12: Endothermic and Exothermic,CK-12,https://www.ck12.org/c/chemistry/exothermic-reactions/,,,,,,,,,,,CK-12 FlexBooks,
10.6,reading,CK-12: Hess Law,CK-12,https://www.ck12.org/c/chemistry/hess-law/,,,,,,,,,,,CK-12 FlexBooks,
10.7a,reading,CK-12: Heating Curves,CK-12,https://www.ck12.org/c/chemistry/heating-curves/,,,,,,,,,,,CK-12 FlexBooks,
10.4,reading,CK-12: Calorimetry,CK-12,https://www.ck12.org/c/chemistry/calorimetry/,,,,,,,,,,,CK-12 FlexBooks,
2.5a,reading,CK-12: Valence Electrons and Group Number,CK-12,https://www.ck12.org/c/chemistry/valence-electrons/,,,,,,,,,,,CK-12 FlexBooks,
2.7a,reading,CK-12: Reactivity of Metals,CK-12,https://www.ck12.org/c/chemistry/reactivity-of-metals/,,,,,,,,,,,CK-12 FlexBooks,
2.7b,reading,CK-12: Reactivity of Nonmetals,CK-12,https://www.ck12.org/c/chemistry/halogens/,,,,,,,,,,,CK-12 FlexBooks,
4.1b,reading,CK-12: Writing Binary Ionic Formulas,CK-12,https://www.ck12.org/c/chemistry/ionic-compounds/,,,,,,,,,,,CK-12 FlexBooks,
4.4,reading,CK-12: Formulas with Polyatomic Ions,CK-12,https://www.ck12.org/c/chemistry/polyatomic-ions/,,,,,,,,,,,CK-12 FlexBooks,
4.5,reading,CK-12: Naming with Polyatomic Ions,CK-12,https://www.ck12.org/c/chemistry/naming-ionic-compounds/,,,,,,,,,,,CK-12 FlexBooks,
4.7b,reading,CK-12: Naming Acids,CK-12,https://www.ck12.org/c/chemistry/naming-acids/,,,,,,,,,,,CK-12 FlexBooks,
5.3a,reading,CK-12: Conservation of Mass,CK-12,https://www.ck12.org/c/chemistry/conservation-of-mass/,,,,,,,,,,,CK-12 FlexBooks,
6.3b,reading,CK-12: Particles to Moles,CK-12,https://www.ck12.org/c/chemistry/mole-conversions/,,,,,,,,,,,CK-12 FlexBooks,
6.5,reading,CK-12: Three-Step Conversions,CK-12,https://www.ck12.org/c/chemistry/mole-conversions/,,,,,,,,,,,CK-12 FlexBooks,
6.6b,reading,CK-12: Coefficients in Equations,CK-12,https://www.ck12.org/c/chemistry/chemical-equations/,,,,,,,,,,,CK-12 FlexBooks,
6.8a,reading,CK-12: Mass-to-Mole Stoichiometry,CK-12,https://www.ck12.org/c/chemistry/stoichiometry/,,,,,,,,,,,CK-12 FlexBooks,
6.9b,reading,CK-12: Limiting Reactant Calculations,CK-12,https://www.ck12.org/c/chemistry/limiting-reactant/,,,,,,,,,,,CK-12 FlexBooks,
6.10a,reading,CK-12: Theoretical vs Actual Yield,CK-12,https://www.ck12.org/c/chemistry/percent-yield/,,,,,,,,,,,CK-12 FlexBooks,
7.2b,reading,CK-12: Measuring Volume and Temperature,CK-12,https://www.ck12.org/c/chemistry/gas-properties/,,,,,,,,,,,CK-12 FlexBooks,
7.2c,reading,CK-12: Unit Conversions for Gases,CK-12,https://www.ck12.org/c/chemistry/gas-pressure/,,,,,,,,,,,CK-12 FlexBooks,
